,0
1,0.7796666666666666
2,0.7796666666666666
3,0.7796666666666666
4,0.7796666666666666
5,0.7796666666666666
6,0.77975
7,0.781
8,0.7840416666666666
9,0.7885
10,0.7967916666666667
11,0.8062083333333333
12,0.8182083333333333
13,0.83075
14,0.8409166666666666
15,0.8522916666666667
16,0.8605833333333334
17,0.867375
18,0.872
19,0.8752083333333334
20,0.8762916666666667
21,0.8767083333333333
22,0.876875
23,0.8771666666666667
