,0
0,60.003233359275995
1,59.869478542327734
2,59.8468277974998
3,59.797805692883315
4,59.66668138289563
5,59.686933696482484
6,59.671571047011
7,59.68706419022905
8,59.7145732001822
9,59.721658875644266
10,59.726001502463156
11,59.71071476840531
12,59.35723881279096
13,59.37726598853514
14,59.30874069063106
15,59.301000344823656
16,59.3124827379578
17,59.297270219256546
18,59.196425848727
19,59.080836789749256
20,59.066542128621194
21,58.842608290640534
22,58.81511414190228
23,58.79873123003603
24,58.79756094719736
25,58.82005080978535
26,58.872489043041845
27,58.93691757660663
28,58.91636637763374
29,58.84881139900917
30,58.6270416650428
31,58.64484428913317
32,58.624515038545866
33,58.609014565543724
34,58.483511365575296
35,58.454538110392136
36,58.47775936403789
37,58.25873708000375
38,58.20756079385814
39,58.095450547913664
40,58.08007759263284
41,58.0648683132089
42,58.058547704656796
43,58.03852439959253
44,58.02354365381087
45,57.93695959020666
46,58.00830914616073
47,57.99382666612505
48,57.97922924637172
49,58.00886432023329
50,57.969821330250106
51,57.73596378518409
52,57.73641445367389
53,57.733074347896874
54,57.75792846781148
55,57.7010075488822
56,57.69995724168522
57,57.66175572375939
58,57.66045319744773
59,57.646587824096905
60,57.64340382987364
61,57.62920565894575
62,57.65831964443996
63,57.64294267104965
64,57.627892928985844
65,57.64468621838334
66,57.637591217362264
67,57.54294994847023
68,57.541698243362305
69,57.55881668606503
70,57.53855754754318
71,57.42616680086799
72,57.45134748827619
73,57.42480354670648
74,57.409805589984046
75,57.34889553379079
76,57.34754708046132
77,57.32828763088296
78,57.314987718054006
79,57.30174260279098
80,57.19344786663928
81,57.1987269144521
82,57.193061790292845
83,57.25538791357163
84,57.305593218465205
85,57.30082752236252
86,57.30423431487363
87,57.32887509677369
88,57.09799608090333
89,57.07251111284577
90,57.05864248392497
91,57.01657123624432
92,57.03446251771882
93,57.03028057240451
94,57.01685382080197
95,56.994500135174874
96,57.01078140101858
97,56.99795691675123
98,57.02233423908651
99,57.007542652255104
100,56.798594247170776
101,56.7771261726829
102,56.79515140645333
103,56.589995796753165
104,56.589038674230565
105,56.567689044381375
106,56.52319983995983
107,56.54707544820329
108,56.48936846532822
109,56.50709727511787
110,56.49981043918202
111,56.29761701675192
112,56.28492441612525
113,56.33301425956243
114,56.338746526658554
115,56.336113201544485
116,56.2471490494977
117,56.2039824269045
118,56.21964166197036
119,56.203482039902596
120,56.19586068328596
121,56.209790635206225
122,56.22566662680838
123,56.19909055884715
124,56.171577883847476
125,56.18945788160219
126,56.169478420093824
127,55.855817972273584
128,55.78271280283575
129,55.54333588231695
130,55.44020745292397
131,55.46324330669932
132,55.439109399017006
133,55.20644816381847
134,55.20191665887437
135,55.18419678887389
136,54.97556887653897
137,54.93888733873659
138,54.74823568815552
139,54.76540589678877
140,54.78703118801871
141,54.73601868622498
142,54.70111827970438
143,54.69744536347159
144,54.68721414288527
145,54.67266959335612
146,54.664899388228
147,54.663652729446284
148,54.649302925784085
149,54.63368098331851
150,54.63256203539584
151,54.63777942150038
152,54.61161200139039
153,54.424085616782676
154,54.406270900988964
155,54.398449167546254
156,54.4041940745296
157,54.39923902869043
158,54.3851818603662
159,54.38151698741893
160,54.367661947894625
161,54.41039640505505
162,54.433618891662675
163,54.39674989095795
164,54.41046424718493
165,54.40114015352271
166,54.175466347099345
167,54.12637989440786
168,54.06408472135599
169,53.971219533741944
170,53.780661812384764
171,53.80107076774274
172,53.80076899938292
173,53.813498744687486
174,53.80536367959408
175,53.82590653557154
176,53.80945800578902
177,53.880411391572615
178,53.84516430003854
179,53.65940480890955
180,53.65258812211717
181,53.672971766251855
182,53.67100965168537
183,53.594967793646994
184,53.54785538677533
185,53.53074856810851
186,53.441152308177195
187,53.46222952107611
188,53.45030145062332
189,53.43862898594961
190,53.39306130512977
191,53.39968310854353
192,53.38434676439925
193,53.38159414948944
194,53.37958692423689
195,53.38474557131907
196,53.37865789056508
197,53.35410034474263
198,53.32196213010801
199,53.39183359103653
200,53.38960660283882
201,53.41125827542894
202,53.336786894782925
203,53.348390717480825
204,53.16848765349203
205,53.11444900803466
206,53.10443651928239
207,52.98886679090424
208,52.812998732343225
209,52.82871794877224
210,52.81904756949339
211,52.81639719616391
212,52.650838016843764
213,52.64046577233803
214,52.64126872505217
215,52.47880398169787
216,52.5335744803106
217,52.45127097268567
218,52.43473187960099
219,52.473193548206204
220,52.44521324842483
221,52.432643947227895
222,52.5020754385722
223,52.48961181315086
224,52.48059439178695
225,52.36599409716037
226,52.33958183694709
227,52.34553353812562
228,52.322537845117445
229,52.310731729071875
230,52.30052005186361
231,52.294594767195825
232,52.30980471432467
233,52.29969447816234
234,52.30438068568257
235,52.27480327535544
236,52.27088267755121
237,52.29125328320283
238,52.26200946549188
239,52.26962472892246
240,52.26435035895476
241,52.271808363608024
242,52.25591242705957
243,52.05433644228726
244,52.07440277204814
245,52.07359994972263
246,52.04388389019771
247,52.066637783059555
248,52.04480500656284
249,52.03297846583544
250,52.02077590767778
251,51.952343899356954
252,51.972460636979655
253,51.965098044822035
254,51.94329963797364
255,51.92895858921833
256,51.92597095398344
257,51.92327564049061
258,51.89336214014979
259,51.96263997678199
260,51.93291906672763
261,51.98701984462825
262,51.985405643906525
263,51.917151663776636
264,51.985968645351356
265,51.82610300083379
266,51.664659549644725
267,51.634741781642205
268,51.65168116772822
269,51.622873961425746
270,51.59331739695612
271,51.64696429305975
272,51.663948267303574
273,51.6342833365783
274,51.63806505665059
275,51.441397080045064
276,51.43434878753815
277,51.438712990870954
278,51.40079166748372
279,51.43667724904103
280,51.370288563319605
281,51.347656563782174
282,51.34562217056033
283,51.33721054316206
284,51.18454918668234
285,51.2071664366109
286,51.24379719320643
287,51.226054800464
288,51.21546299626086
289,51.139651411644664
290,51.20780624403934
291,51.260859991629076
292,51.25517034124563
293,51.233185292838414
294,51.22171234241378
295,51.2289805783493
296,51.221663829878366
297,51.23821214866557
298,51.24201422282825
299,51.126359058649584
