0
0.8808
0.5858
0.803
0.3802
0.8912
0.1964
0.5808
0.5858
0.673
0.2628
0.8912
0.5964
0.2612
0.6112
0.4984
0.2628
0.7412
0.6538
0.3582
0.816
0.3088
0.5232
0.5858
0.8912
0.4412
0.371
0.4288
0.532
0.8912
0.2482
0.3802
0.8808
0.2628
0.637
0.8912
0.181
0.7542
0.4192
0.225
0.6798
0.2628
0.8322
0.3484
0.536
0.5876
0.3802
0.8912
0.1362
0.5858
0.7832
0.1362
0.7548
0.4752
0.1362
0.8912
0.161
0.8808
0.1362
0.8808
0.1362
0.2628
0.8322
0.4434
0.1362
0.6592
0.1362
0.8912
0.1512
0.8808
0.1362
0.8808
0.1362
0.558
0.3802
0.8808
0.3888
0.8808
0.1362
0.2628
0.6378
0.7844
0.1362
0.8912
0.4192
0.4684
0.3134
0.6538
0.3484
0.5044
0.225
0.3802
0.8808
0.1362
0.5858
0.8794
0.1362
0.6054
0.8912
0.1512
0.2628
0.8812
0.1362
0.8912
0.2482
0.7832
0.1362
0.4176
0.8912
0.1362
0.771
0.1512
0.8548
0.1512
0.8464
0.225
0.5858
0.8808
0.1362
0.536
0.3134
0.8808
0.2628
0.8322
0.4192
0.3802
0.8912
0.3636
0.4492
0.575
0.1362
0.8548
0.1512
0.816
0.1362
0.756
0.225
0.637
0.8808
0.1362
0.5956
0.7906
0.1192
0.8548
0.1512
0.8808
0.1362
0.6298
0.1362
0.8808
0.1362
0.816
0.7258
0.1512
0.8808
0.1362
0.2628
0.8812
0.1498
0.8552
0.1362
0.5316
0.8548
0.1512
0.1362
0.8808
0.1362
0.6816
0.7232
0.1362
0.8808
0.2816
0.6856
0.1252
0.1362
0.8548
0.1252
0.536
0.1362
0.5858
0.8808
0.2628
0.8322
0.209
0.7906
0.1252
0.225
0.8468
0.1362
0.7802
0.1498
0.8808
0.481
0.598
0.2306
0.8548
0.1252
0.3802
0.7832
0.1362
0.6892
0.3992
0.8348
0.3534
0.4016
0.5774
0.4286
0.5774
0.6002
0.3802
0.1362
0.8808
0.2774
0.5828
0.816
0.1252
0.5198
0.2562
0.8548
0.1252
0.225
0.8808
0.1362
0.7498
0.502
0.689
0.5184
0.4618
0.5442
0.4082
0.5978
0.1362
0.8808
0.3084
0.506
0.5
0.506
0.5
0.506
0.4744
0.1362
0.8808
0.3242
0.5242
0.4818
0.5242
0.816
0.4492
0.135
0.6122
0.1362
0.8548
0.4192
0.1498
0.3802
0.882
0.2786
0.4934
0.2628
0.8808
0.4274
0.5092
0.3864
0.4886
0.1362
0.8808
0.2562
0.5582
0.4744
0.5316
0.4744
0.5316
0.1362
0.8548
0.1252
0.7092
0.5722
0.4338
0.5722
0.4338
0.1362
0.8808
0.3066
0.225
0.5858
0.8808
0.4432
0.4072
0.6454
0.1362
0.8454
0.7906
0.4768
0.1362
0.8808
0.24
0.554
0.4776
0.7716
0.26
0.5544
0.4516
0.5544
0.4516
0.5544
0.4516
0.5544
0.4516
0.5544
0.4516
0.5484
0.4842
0.5278
0.6538
0.3224
0.5378
0.5776
0.4958
0.3802
0.8808
0.4068
0.4174
0.4892
0.4124
0.5936
0.3866
0.6194
0.36
0.646
0.36
0.646
0.3866
0.6194
0.3502
0.6558
0.4124
0.6688
0.5178
0.1768
0.8548
0.1252
0.1362
0.6568
0.3888
0.5148
0.1362
0.871
0.3116
0.7042
0.3812
0.6248
0.3612
0.1362
0.8808
0.2816
0.6194
0.3508
0.5242
0.4818
0.5964
0.1498
0.8808
0.48
0.4534
0.3532
0.6528
0.4788
0.5272
0.4788
0.5272
0.4788
0.5272
0.4788
0.1362
0.2628
0.8808
0.286
0.5946
0.3858
0.8548
0.1252
0.7498
0.2916
0.6886
0.3174
0.1362
0.8808
0.1512
0.6626
0.3434
0.6884
0.3176
0.1362
0.8808
0.1252
0.225
0.8808
0.2312
0.5824
0.4138
0.1362
0.8808
0.209
0.665
0.341
0.6392
0.3668
0.8548
0.1252
0.1362
0.8808
0.1452
0.6822
0.1362
0.8322
0.1252
0.5506
0.3134
0.536
0.816
0.6458
0.4492
0.209
0.1362
0.5858
0.8444
0.225
0.735
0.8808
0.1362
0.8812
0.1252
0.8548
0.1252
0.2628
0.8808
0.7906
0.1252
0.1362
0.8808
0.1362
0.8468
0.4192
0.3802
0.225
0.8548
0.1252
0.816
0.4612
0.1498
0.829
0.1362
0.5582
0.6574
0.1362
0.8352
0.4776
0.506
0.5
0.506
0.5
0.1362
0.8808
0.2822
0.5606
0.4194
0.6704
0.3356
0.6704
0.3356
0.1362
0.8322
0.1252
0.6994
0.1512
0.1362
0.7274
0.4966
0.1362
0.8552
0.344
0.8548
0.1252
0.1362
0.8808
0.3302
0.6234
0.2628
0.8808
0.2816
0.225
0.8808
0.3962
0.48
0.5524
0.5
0.3236
0.5732
0.4328
0.5732
0.4328
